timestamp,open,high,low,close,volume,n_trades,vwap,volume_usd,taker_buy_volume,taker_sell_volume,delta
2021-01-05 00:00:00+00:00,31989.75,32853.38,31130.86,31200.0,20813.0786,388923,32305.197835042633,672370621.7292922,11188.615029,9624.463571,1564.1514580000003
2021-01-05 04:00:00+00:00,31190.04,31538.45,29900.0,30817.77,23019.057178,516921,30818.833980918713,709420501.5660571,10754.628892,12264.428286,-1509.7993939999988
2021-01-05 08:00:00+00:00,30817.78,31821.94,30817.78,31776.66,13255.6011,334534,31410.93140069356,416370776.8270581,7003.038911,6252.562189,750.4767219999994
2021-01-05 12:00:00+00:00,31776.66,32375.07,31111.78,32099.98,16243.276369,394782,31824.985527531117,516942035.36311316,8773.504812000001,7469.771557,1303.7332550000006
2021-01-05 16:00:00+00:00,32099.97,34187.09,31763.23,33697.75,23832.165758000003,506591,33077.431775223944,788306836.9160733,12682.248709,11149.917049,1532.331659999999
2021-01-05 20:00:00+00:00,33693.8,34360.0,33318.0,33949.53,18886.818033,385100,33896.99477840686,640206372.2453215,9289.718402,9597.099631000001,-307.3812290000001
2021-01-06 00:00:00+00:00,33949.53,34170.0,33288.0,34117.59,15779.353878999998,302027,33803.70206684423,533400577.3330188,7290.072339,8489.28154,-1199.2092009999992
2021-01-06 04:00:00+00:00,34116.76,35766.58,34109.83,34676.4,26152.96499,490567,34955.58178862825,914192106.7230762,14729.638924,11423.326066000001,3306.3128580000007
2021-01-06 08:00:00+00:00,34666.8,35200.0,33357.9,34918.53,21063.050567,438644,34436.7597057205,725343211.045219,10020.723687,11042.32688,-1021.6031930000004
2021-01-06 12:00:00+00:00,34918.54,35088.0,34052.42,34566.19,18644.311939,416338,34537.97705218739,643936817.9030052,8913.581748,9730.730190999999,-817.1484429999998
2021-01-06 16:00:00+00:00,34566.18,35695.0,34372.92,34816.72,18876.49598,405455,35052.82957246408,661674596.5122433,9048.379710000001,9828.11627,-779.7365599999998
2021-01-06 20:00:00+00:00,34818.95,36939.21,34280.0,36769.36,26623.023955,538752,35811.369159813075,953406939.0030518,13050.518243999999,13572.505711,-521.9874669999995
2021-01-07 00:00:00+00:00,36769.36,37699.0,36422.71,37454.48,19662.246626,397381,37006.47225822861,727630384.2995181,9816.251301,9845.995325,-29.74402399999994
2021-01-07 04:00:00+00:00,37452.62,37700.8,36710.0,36859.85,16315.182158,375767,37224.66353614457,607327166.3624591,7529.63989,8785.542268000001,-1255.902377999999
2021-01-07 08:00:00+00:00,36863.04,37913.72,36300.0,37822.09,17213.968918,346303,37151.37645431034,639522639.5454152,8380.024635,8833.944283,-453.91964800000005
2021-01-07 12:00:00+00:00,37825.64,38970.42,37518.0,38970.42,22645.701477,472157,38258.513096140276,866390866.5290875,10859.532859,11786.168618,-926.6357589999989
2021-01-07 16:00:00+00:00,38970.41,40365.0,36500.0,39062.0,39368.560182,802410,38894.8437642434,1531233997.5021038,19669.524471,19699.035711,-29.511239999997144
2021-01-07 20:00:00+00:00,39061.99,39969.0,38352.88,39432.28,17620.041076,420668,39186.338225128195,690464889.1447878,8800.133979999999,8819.907095999999,-19.7731160000003
2021-01-08 00:00:00+00:00,39432.48,39699.87,36500.0,38347.1,23563.558207,503278,38097.308214341996,897708139.6386669,10332.634124,13230.924083,-2898.289959
2021-01-08 04:00:00+00:00,38347.11,39143.8,37563.92,38930.55,17678.05242,347120,38522.25563131533,680998454.3870326,8212.925307,9465.127113,-1252.2018059999994
2021-01-08 08:00:00+00:00,38929.56,41500.45,38222.0,41286.67,26858.313228,535257,40103.40735895381,1077109876.3568614,14097.043951,12761.269277000001,1335.7746739999998
2021-01-08 12:00:00+00:00,41286.67,41950.0,39777.0,40829.08,29703.863861,585165,41126.8631361577,1221626743.6264076,14251.608591,15452.255270000001,-1200.6466790000006
2021-01-08 16:00:00+00:00,40829.07,41600.0,39800.0,40365.09,20523.08366,442682,40768.278921926125,836690798.9889045,9972.169459,10550.914201,-578.7447419999999
2021-01-08 20:00:00+00:00,40365.09,40937.77,38652.0,40582.81,21463.086123,512130,39803.65129402376,854309195.7334924,10433.773784,11029.312339,-595.5385549999987
2021-01-09 00:00:00+00:00,40586.96,40976.13,39500.0,40211.59,13875.824359999999,346328,40191.79987864234,557694355.8283104,7278.25353,6597.570830000001,680.6827000000005
2021-01-09 04:00:00+00:00,40209.91,40490.0,38720.0,39638.61,12464.021144,343664,39486.7247036647,492163371.6137841,5901.641772,6562.379372,-660.7376000000004
2021-01-09 08:00:00+00:00,39639.21,41237.44,39290.86,40565.77,14548.756540999999,389768,40450.505304034414,588504553.6288258,7689.450735,6859.305806,830.1449290000005
2021-01-09 12:00:00+00:00,40565.77,41380.0,40200.0,40525.15,13783.07301,344593,40844.64927043201,562964782.9622077,6616.600362,7166.472648,-549.8722859999998
2021-01-09 16:00:00+00:00,40525.16,40880.0,39869.0,40665.91,10121.055377,272189,40445.18837062107,409347991.23225224,4671.318239,5449.737138,-778.4188990000006
2021-01-09 20:00:00+00:00,40665.91,40781.69,39928.91,40088.22,10993.249243,301614,40397.880924894125,444103973.8963965,4850.057271,6143.191972,-1293.1347010000004
2021-01-10 00:00:00+00:00,40088.22,41350.0,40087.15,40316.64,11827.445704,314532,40803.57320769358,482602046.643185,6296.877905,5530.567799,766.3101059999999
2021-01-10 04:00:00+00:00,40320.67,41073.26,40050.0,40978.57,9169.85114,267545,40619.2374039163,372472360.4142324,4680.981991,4488.869149,192.11284199999955
2021-01-10 08:00:00+00:00,40978.57,41060.0,38888.0,39181.76,18823.288303,447441,40133.642352641036,755447120.6532534,7675.665816000001,11147.622487,-3471.9566710000013
2021-01-10 12:00:00+00:00,39175.09,40126.0,38450.0,39671.81,17148.669684,381867,39509.63614650311,677537699.6114085,7977.524048,9171.145636000001,-1193.621588
2021-01-10 16:00:00+00:00,39671.82,39757.55,37111.0,37456.77,26106.908153999997,540518,38327.010449990885,1000599741.6353102,12006.641905,14100.266249,-2093.6243440000003
2021-01-10 20:00:00+00:00,37472.4,39000.0,35111.11,38150.02,35133.381518,676147,37439.486429046694,1315375760.5496807,16813.653008,18319.72851,-1506.075502000001
2021-01-11 00:00:00+00:00,38150.02,38264.74,33600.0,35438.23,37334.824103,687482,36040.66055300798,1345571722.3024838,18128.165099,19206.659004,-1078.4939049999975
2021-01-11 04:00:00+00:00,35438.23,35999.95,32538.0,34375.34,45091.05878,813991,34283.17763434293,1545864777.8753383,21876.203335,23214.855445,-1338.6521100000027
2021-01-11 08:00:00+00:00,34372.25,36360.0,34020.0,34198.56,25470.7213,517320,35311.37897657168,899406292.6309365,12613.364818,12857.356482,-243.99166400000013
2021-01-11 12:00:00+00:00,34198.55,35110.0,31115.0,31580.0,57121.745353,908610,33020.00380778342,1886160249.0632951,28004.705874,29117.039479,-1112.3336050000034
2021-01-11 16:00:00+00:00,31582.82,33585.17,30420.0,32254.62,51176.262041999995,872884,31906.53442736886,1632857166.707123,25019.570427,26156.691615,-1137.1211879999983
2021-01-11 20:00:00+00:00,32254.63,35638.55,31408.07,35404.47,32936.928365,631164,33913.89597057326,1117019562.1608338,16491.396636999998,16445.531728,45.8649089999999
2021-01-12 00:00:00+00:00,35410.37,35547.19,33677.03,34984.96,20156.062178,432452,34618.142917082994,697765441.1236149,10073.176844,10082.885334,-9.708489999999514
2021-01-12 04:00:00+00:00,34984.95,36628.0,34520.69,36413.6,21820.925278,433532,35725.621213054554,779566111.0001951,11053.818825,10767.106453,286.7123719999995
2021-01-12 08:00:00+00:00,36413.6,36499.98,34757.0,35410.99,20129.584186,425047,35595.59262586633,716524478.4129373,9742.002246,10387.58194,-645.5796940000005
2021-01-12 12:00:00+00:00,35410.99,35688.82,32531.0,33829.4,32930.544669,557166,33979.88146282486,1118976004.358879,15505.936505000001,17424.608164,-1918.6716590000005
2021-01-12 16:00:00+00:00,33829.4,35550.0,33819.11,34685.11,19491.04941,397140,34792.576023754664,678143818.3801835,9666.487372,9824.562038,-158.0746660000005
2021-01-12 20:00:00+00:00,34686.1,35051.02,33260.74,34051.24,19419.986275,428808,34002.42208504375,660326570.2083064,9056.888404000001,10363.097871000002,-1306.2094670000004
2021-01-13 00:00:00+00:00,34049.15,34375.51,32380.0,33818.5,27424.984325,469548,33216.84096896729,910971342.8999457,13412.758948,14012.225377,-599.4664290000001
2021-01-13 04:00:00+00:00,33818.5,35180.67,32800.0,34986.9,18746.308974,401955,33854.48722455163,634646677.6677805,10107.566387,8638.742587,1468.8238000000006
2021-01-13 08:00:00+00:00,34986.9,35250.0,34200.0,34385.48,21211.791709999998,415157,34722.77433187678,736532256.7211046,10981.650540999999,10230.141169,751.5093720000004
2021-01-13 12:00:00+00:00,34385.48,35100.0,34017.0,34673.9,16102.347966000001,345194,34539.86299665576,556172892.6701185,7996.448441,8105.899524999999,-109.45108400000026
2021-01-13 16:00:00+00:00,34673.9,36188.0,34388.53,36002.25,17747.201549999998,380848,35366.05657160789,627648534.0050272,9883.19663,7864.004920000001,2019.1917099999991
2021-01-13 20:00:00+00:00,36002.24,37850.0,35704.21,37371.38,23245.280413,501587,36863.6078907623,856904902.4556491,11599.417359,11645.863054,-46.44569499999989
2021-01-14 00:00:00+00:00,37371.38,38172.22,37000.0,37045.13,16138.473791,357643,37567.40389449575,606280563.1472309,8161.668104,7976.805686999999,184.8624170000012
2021-01-14 04:00:00+00:00,37045.13,38596.92,36701.23,38198.34,15764.355080000001,317387,37775.9248758959,595513093.219028,7904.183004,7860.172076,44.01092800000015
2021-01-14 08:00:00+00:00,38199.52,38786.1,37862.04,38365.86,13654.697529000001,366217,38315.677109786906,523188981.5529691,6818.658179,6836.03935,-17.381171000000435
2021-01-14 12:00:00+00:00,38365.86,40100.0,37707.0,39546.01,25980.308922,524030,39154.230217297954,1017238996.6485081,12413.210762,13567.098160000001,-1153.8873980000008
2021-01-14 16:00:00+00:00,39546.01,40000.0,39212.15,39876.98,14738.643826,330302,39604.69233444286,583719454.1556658,7631.185703,7107.458123,523.7275799999993
2021-01-14 20:00:00+00:00,39876.97,39935.1,38259.25,39144.5,16673.910273,401887,38916.21933892882,648885549.4216866,8335.56134,8338.348933,-2.7875930000000153
2021-01-15 00:00:00+00:00,39145.21,39747.76,38450.0,38700.0,12973.737042,305284,39223.34271501148,508873334.29280525,6422.712893,6551.024149,-128.31125599999996
2021-01-15 04:00:00+00:00,38700.0,38853.09,37554.94,38473.08,14317.810678,319615,38221.86099501019,547253369.4873886,6639.763037000001,7678.047641,-1038.2846039999997
2021-01-15 08:00:00+00:00,38473.07,38780.0,37923.0,38108.88,11723.414644,335487,38374.05308157411,449874935.8461592,5787.103888,5936.310756,-149.20686799999976
2021-01-15 12:00:00+00:00,38108.87,38194.04,35258.0,35610.72,28829.424903,572044,36929.46156605277,1064655138.9267429,14125.668358,14703.756545,-578.0881869999994
2021-01-15 16:00:00+00:00,35610.79,36433.51,34408.0,35217.26,35005.439351,652490,35584.42311819474,1245648365.3042881,17132.532877,17872.906474,-740.3735969999993
2021-01-15 20:00:00+00:00,35218.94,36888.0,34801.15,36742.22,15451.094298,375881,35938.15066523336,555283754.8242521,7630.253167000001,7820.841131000001,-190.58796400000034
2021-01-16 00:00:00+00:00,36737.43,37669.0,35852.93,36532.92,15996.272919000001,342966,36887.20826608294,590057850.6442553,8076.355383,7919.917536000001,156.4378469999997
2021-01-16 04:00:00+00:00,36532.92,36959.61,35520.0,36574.86,12788.977347,282495,36252.076699284524,463626987.68885636,6060.35167,6728.625676999999,-668.2740069999992
2021-01-16 08:00:00+00:00,36565.74,37950.0,36375.88,37680.0,14546.1365,370572,37381.72283664726,543759642.9870383,7561.253119,6984.8833810000015,576.3697379999985
2021-01-16 12:00:00+00:00,37680.0,37886.0,36671.2,37461.99,14905.098979,382651,37291.74960105988,555837218.9038811,7421.473847,7483.625132,-62.151284999999916
2021-01-16 16:00:00+00:00,37463.46,37713.94,36200.0,36376.39,12777.18605,338068,36878.86897233686,471208170.1731204,6425.293891,6351.892159,73.40173199999981
2021-01-16 20:00:00+00:00,36376.39,36800.0,35357.8,35994.98,15334.759713000001,349611,36149.92840625889,554350465.752133,6875.695826,8459.063887,-1583.3680610000006
2021-01-17 00:00:00+00:00,35994.98,36744.05,35520.0,36177.0,10523.420907,294292,36230.55161634295,381269344.35156596,5472.348624,5051.0722829999995,421.276341
2021-01-17 04:00:00+00:00,36177.0,36382.38,34518.04,34760.9,14085.48497,305622,35393.89204156275,498540134.38123465,6040.528335,8044.956635,-2004.4283
2021-01-17 08:00:00+00:00,34760.91,35400.0,33850.0,35267.17,20790.970257,407306,34651.665093266165,720441738.309622,10100.776138000001,10690.194119,-589.4179809999996
2021-01-17 12:00:00+00:00,35270.0,35973.89,34666.0,35728.47,14071.341158,320526,35281.935546154265,496464151.78450376,7082.147557,6989.193601000001,92.95395599999961
2021-01-17 16:00:00+00:00,35728.47,36166.47,35514.99,35633.91,9298.406284,251700,35855.99573863772,333403616.09522617,4978.960598,4319.445686,659.5149120000003
2021-01-17 20:00:00+00:00,35633.9,36852.5,35506.0,35828.61,11388.103808,281196,36264.5144688965,412984055.31851137,5838.877309,5549.226498999999,289.65081000000123
2021-01-18 00:00:00+00:00,35824.99,36208.0,34842.99,35106.25,12865.201223,275492,35660.8543868126,458784067.47044635,5630.92909,7234.272133,-1603.3430430000003
2021-01-18 04:00:00+00:00,35108.27,36278.68,34800.0,36104.61,9931.587620999999,242967,35464.578988860536,352219573.6697441,4730.151887,5201.435734000001,-471.28384700000015
2021-01-18 08:00:00+00:00,36100.55,36650.0,35771.6,36442.08,11719.16756,289027,36258.83130920307,424923319.642325,6058.800897,5660.366663,398.43423399999983
2021-01-18 12:00:00+00:00,36443.91,37469.83,36047.89,36405.98,18106.506954,388795,36851.521949673006,667252338.447238,10114.412542,7992.094412,2122.318129999999
2021-01-18 16:00:00+00:00,36405.99,36565.0,35400.0,35956.14,10602.829967,308949,35876.03273636203,380387474.99417233,5053.926194,5548.903773,-494.9775790000002
2021-01-18 20:00:00+00:00,35951.83,36777.77,35755.01,36631.27,7472.825425,202536,36301.72938242743,271276486.3004732,4033.285438,3439.539987,593.7454510000002
2021-01-19 00:00:00+00:00,36622.46,37280.0,36364.43,36465.3,15332.388514999999,340152,36814.7383634641,564457871.6667069,8235.410375,7096.978139999999,1138.4322350000002
2021-01-19 04:00:00+00:00,36468.31,37233.87,36002.01,37168.82,11299.226279,264386,36572.71515685874,413243384.1947598,5323.9769639999995,5975.249315000001,-651.2723510000004
2021-01-19 08:00:00+00:00,37167.92,37535.27,36750.0,37266.49,15170.795477,326288,37166.89976971416,563851434.9204919,7490.142562999999,7680.652914,-190.51035100000036
2021-01-19 12:00:00+00:00,37263.73,37449.0,36610.0,37329.4,11966.646727000001,291327,37057.5464852069,443454567.3578516,5528.80394,6437.8427870000005,-909.0388470000005
2021-01-19 16:00:00+00:00,37329.4,37850.0,36052.04,36279.82,15604.759741,438646,37025.552335035805,577774848.4660553,7733.567306,7871.192434999999,-137.62512899999933
2021-01-19 20:00:00+00:00,36281.66,36777.88,35844.06,35891.49,10237.491030000001,278572,36392.35352163709,372566392.7383486,4392.780472,5844.710558000001,-1451.9300860000003
2021-01-20 00:00:00+00:00,35901.94,36415.31,35000.0,35062.49,13775.591884,340127,35791.89090001077,493054481.79520166,6331.010615,7444.581269,-1113.570654
2021-01-20 04:00:00+00:00,35062.49,35909.95,34737.0,35677.14,14008.503787000001,345667,35355.32154757525,495275155.78981066,6476.145939,7532.357848000001,-1056.2119090000008
2021-01-20 08:00:00+00:00,35672.86,35939.12,34000.0,34426.17,19109.325555,475164,34812.09796362892,665235713.2395377,9103.686718,10005.638837,-901.9521190000005
2021-01-20 12:00:00+00:00,34426.17,35142.18,34020.0,34192.17,16110.185363,399700,34662.55372018003,558420165.5870454,7662.692569,8447.492794000002,-784.8002250000006
2021-01-20 16:00:00+00:00,34193.11,35311.0,33400.0,35197.12,17678.214488999998,405424,34493.767218460234,609788215.4215769,8578.239421,9099.975068,-521.7356469999991
2021-01-20 20:00:00+00:00,35197.12,35670.0,34482.75,35468.23,8686.60184,268457,35105.48397457158,304947361.68760395,4394.858815,4291.743025,103.11579000000006
2021-01-21 00:00:00+00:00,35468.23,35600.0,34230.76,34571.09,10995.708084,276551,34789.44418527182,382534572.6658602,5312.777365,5682.930719,-370.1533539999998
2021-01-21 04:00:00+00:00,34572.42,35019.01,33971.41,34624.27,11645.035984,307012,34542.59550548666,402249767.6421489,5567.142082,6077.893902,-510.75181999999944
2021-01-21 08:00:00+00:00,34624.27,34681.73,32009.68,32208.62,32172.086072,653835,33005.71996239622,1061862863.4985399,14735.655737000001,17436.430334999997,-2700.7745979999977
2021-01-21 12:00:00+00:00,32206.89,32784.31,31037.0,31384.09,34496.344978,678014,31849.765881518975,1098700511.3174129,16740.844063,17755.500915,-1014.656851999999
2021-01-21 16:00:00+00:00,31384.19,32751.24,31038.51,32468.66,22066.375705,475062,31877.760607644967,703426642.202343,10858.107557,11208.268148,-350.1605909999994
2021-01-21 20:00:00+00:00,32468.66,32550.0,30071.0,30850.13,23628.525835,491031,31233.824502277534,738009229.1779207,10041.683644,13586.842191,-3545.1585470000005
2021-01-22 00:00:00+00:00,30851.99,31029.79,28850.0,30943.4,46814.392886999995,763422,29934.202395858163,1401351511.7186809,22490.461041000002,24323.931846000003,-1833.4708049999972
2021-01-22 04:00:00+00:00,30943.4,32152.9,30615.22,30842.45,22771.825982,416036,31382.284683067162,714631925.7203896,10342.647905,12429.178077,-2086.5301719999998
2021-01-22 08:00:00+00:00,30846.59,31997.0,30500.0,31710.88,21911.246263,453252,31405.929561170557,688143056.7332397,11585.248139,10325.998124,1259.2500150000005
2021-01-22 12:00:00+00:00,31712.09,32767.44,31286.0,32458.42,21741.698419,430605,32139.119877371828,698759051.8259065,10728.471464,11013.226955,-284.7554910000008
2021-01-22 16:00:00+00:00,32462.79,33655.79,31955.67,33589.52,17631.165195,355692,32758.29303196926,577566875.9528675,8936.356235,8694.80896,241.5472749999999
2021-01-22 20:00:00+00:00,33589.52,33826.53,32580.0,32945.17,12101.355303,288803,33289.11844868493,402843450.0711885,6067.003671,6034.351632,32.65203900000097
2021-01-23 00:00:00+00:00,32950.0,32974.89,32053.33,32365.01,12211.52203,286256,32508.467845090698,396977871.25187165,6450.237,5761.285029999999,688.9519700000005
2021-01-23 04:00:00+00:00,32365.0,33456.0,32267.07,32931.18,11464.516691,295644,32909.238707845456,377288516.4541975,5825.775191,5638.7415,187.03369100000012
2021-01-23 08:00:00+00:00,32931.17,33104.94,31511.24,31645.49,13454.305895,357063,32339.41704218483,435104409.3515308,6638.087573,6816.218322,-178.13074899999992
2021-01-23 12:00:00+00:00,31643.9,32289.25,31390.16,31877.1,10854.235249,304621,31838.54690165654,345583078.0569002,5634.849912,5219.385337,415.4645750000004
2021-01-23 16:00:00+00:00,31877.1,32500.0,31759.65,32348.79,9253.459243,258013,32166.211160551968,297648723.97589946,4625.882283,4627.57696,-1.6946770000001834
2021-01-23 20:00:00+00:00,32348.78,32538.61,31812.5,32078.0,7357.248567,198459,32144.584285055727,236495696.66803697,3505.9441690000003,3851.3043979999993,-345.36022899999944
2021-01-24 00:00:00+00:00,32078.0,32480.06,31630.0,32480.05,7766.19687,203631,32028.838328022564,248742263.97282487,3985.507651,3780.689219,204.81843200000029
2021-01-24 04:00:00+00:00,32480.06,33071.0,32346.44,32801.15,11135.544522,242775,32682.45642705181,363936948.6317605,5608.434606,5527.109916,81.32469000000015
2021-01-24 08:00:00+00:00,32797.21,33030.0,32465.0,32833.37,7600.854471,233158,32704.429153292316,248581606.55130464,3854.255226,3746.5992449999994,107.65598100000054
2021-01-24 12:00:00+00:00,32833.37,32931.59,31858.68,31957.05,9939.326135,275946,32283.937756114356,320880586.28006065,4469.297191,5470.028944000001,-1000.7317530000001
2021-01-24 16:00:00+00:00,31956.9,32139.6,30900.0,31306.29,12601.921095000002,316485,31586.944772911735,398056185.6603564,5424.025014999999,7177.89608,-1753.871065000001
2021-01-24 20:00:00+00:00,31306.29,32369.59,31250.26,32259.9,8934.194873,256292,31834.10237993749,284412074.26939464,4484.599507999999,4449.595365,35.004142999999885
2021-01-25 00:00:00+00:00,32259.45,33674.48,32175.61,33568.18,14446.517628,317639,32815.20037170069,474065370.63612616,7739.309876,6707.207751999999,1032.1021240000014
2021-01-25 04:00:00+00:00,33568.17,33797.96,33045.0,33346.95,11224.751779,252965,33381.15858156596,374695219.17351353,5562.920617,5661.831162,-98.91054500000007
2021-01-25 08:00:00+00:00,33347.19,33548.0,32750.09,33185.26,11388.310393,291373,33167.89638991245,377726299.17118716,5972.845559,5415.464833999999,557.3807250000002
2021-01-25 12:00:00+00:00,33185.25,34875.0,33050.0,34458.31,21109.742365,512701,34280.94974102492,723662017.0605494,11498.069857999999,9611.672507000001,1886.3973509999996
2021-01-25 16:00:00+00:00,34458.31,34600.0,33373.92,33411.54,14607.087725,353956,33884.86169629156,494959147.3472232,6951.255716000001,7655.832009,-704.5762929999995
2021-01-25 20:00:00+00:00,33411.54,33473.92,31910.0,32254.2,15722.817031,377914,32669.160632107134,513651235.1749689,6765.122506,8957.694525,-2192.572019
2021-01-26 00:00:00+00:00,32254.19,32827.33,31458.0,31518.66,13175.066372000001,320175,32205.954326633633,424315585.82699865,6120.52603,7054.540342,-934.0143120000002
2021-01-26 04:00:00+00:00,31520.25,32312.46,31100.0,31643.61,16200.732868,318472,31665.93075599443,513011285.1944509,8161.754892999999,8038.977975,122.77691800000002
2021-01-26 08:00:00+00:00,31643.61,32450.0,31373.0,31796.95,13170.891552000001,349802,31907.634675531357,420251995.99225813,6930.853571,6240.0379809999995,690.8155900000002
2021-01-26 12:00:00+00:00,31798.65,31972.73,30837.37,31750.23,17666.57223,397843,31449.715799932706,555608675.7924834,7782.235276,9884.336954,-2102.101678
2021-01-26 16:00:00+00:00,31750.24,32403.88,31300.69,32208.33,14712.052128,349228,31983.65386834382,470545182.95498306,8149.885145,6562.166982999999,1587.7181620000006
2021-01-26 20:00:00+00:00,32208.33,32921.88,31855.71,32467.77,10046.89176,274872,32329.66438701505,324812638.733467,5257.058002,4789.833758000001,467.2242439999997
2021-01-27 00:00:00+00:00,32464.01,32557.29,31568.28,31800.86,10374.370726,232857,32087.589767392812,332888551.9507371,4945.2364179999995,5429.134308,-483.8978900000001
2021-01-27 04:00:00+00:00,31801.27,32030.28,31350.0,31743.33,8094.668192,222722,31654.83176478572,256235359.80952227,4174.644716,3920.0234760000003,254.62123999999994
2021-01-27 08:00:00+00:00,31743.33,31749.28,30578.94,30639.05,16124.251288,336356,31198.69976405522,503055674.85449266,7579.811608999999,8544.439679,-964.6280700000002
2021-01-27 12:00:00+00:00,30635.74,31057.0,29241.72,30322.61,26358.946289,504163,30178.936230869338,795484959.168641,12439.663153000001,13919.283136,-1479.6199830000003
2021-01-27 16:00:00+00:00,30322.59,30948.0,29500.0,30740.33,19597.19007,421653,30400.46622761014,595763714.8790919,9638.014344,9959.175726000001,-321.16138200000114
2021-01-27 20:00:00+00:00,30731.57,31649.99,30084.24,30366.15,15362.535146,348202,30896.799028815334,474653160.97907424,7887.011398000001,7475.523748,411.4876500000005
2021-01-28 00:00:00+00:00,30362.19,31526.78,29842.1,31404.25,14152.379268,300704,30802.238511094354,435924961.71240294,6851.072808999999,7301.306459,-450.2336500000006
2021-01-28 04:00:00+00:00,31406.9,31876.63,31045.7,31170.53,12487.834284,262731,31434.620487121745,392550331.4236077,6643.431113000001,5844.403171,799.0279420000002
