,equity,position,net_log_return
27250,0.9980630811123492,0.0,-0.0
27251,0.9980630811123492,0.0,-0.0
27252,0.9980630811123492,0.0,0.0
27253,0.9980630811123492,0.0,0.0
27254,0.9980630811123492,0.0,-0.0
27255,0.9980630811123492,0.0,-0.0
27256,0.9980630811123492,0.0,-0.0
27257,0.9980630811123492,0.0,-0.0
27258,0.9980630811123492,0.0,-0.0
27259,0.9980630811123492,0.0,-0.0
27260,0.9980630811123492,0.0,0.0
27261,0.9980630811123492,0.0,0.0
27262,0.9980630811123492,0.0,-0.0
27263,0.9980630811123492,0.0,-0.0
27264,0.9980630811123492,0.0,0.0
27265,0.9980630811123492,0.0,-0.0
27266,0.9980630811123492,0.0,-0.0
27267,0.9980630811123492,0.0,0.0
27268,0.9980630811123492,0.0,-0.0
27269,0.9980630811123492,0.0,0.0
27270,0.9980630811123492,0.0,-0.0
27271,0.9980630811123492,0.0,0.0
27272,0.9980630811123492,0.0,0.0
27273,0.9980630811123492,0.0,0.0
27274,0.9980630811123492,0.0,0.0
27275,0.9980630811123492,0.0,-0.0
27276,0.9980630811123492,0.0,-0.0
27277,0.9980630811123492,0.0,-0.0
27278,0.9980630811123492,0.0,-0.0
27279,0.9980630811123492,0.0,0.0
27280,0.9980630811123492,0.0,0.0
27281,0.9980630811123492,0.0,0.0
27282,0.9980630811123492,0.0,-0.0
27283,0.9980630811123492,0.0,-0.0
27284,0.9980630811123492,0.0,-0.0
27285,0.9980630811123492,0.0,0.0
27286,0.9980630811123492,0.0,0.0
27287,0.9980630811123492,0.0,-0.0
27288,0.9980630811123492,0.0,0.0
27289,0.9980630811123492,0.0,0.0
27290,0.9980630811123492,0.0,-0.0
27291,0.9980630811123492,0.0,0.0
27292,0.9980630811123492,0.0,-0.0
27293,0.9980630811123492,0.0,-0.0
27294,0.9980630811123492,0.0,0.0
27295,0.9980630811123492,0.0,-0.0
27296,0.9980630811123492,0.0,0.0
27297,0.9980630811123492,0.0,-0.0
27298,0.9992755114386427,0.4132353436231544,0.0012140460107592983
27299,0.9989658574566023,0.0,-0.0003099265077173658
27300,0.9989658574566023,0.0,-0.0
27301,0.9989658574566023,0.0,-0.0
27302,0.9995770065793699,0.4060136467039591,0.0006115947301558458
27303,0.9992726714890944,0.0,-0.00030451023502796933
27304,0.9992726714890944,0.0,-0.0
27305,0.9992726714890944,0.0,-0.0
27306,0.9992726714890944,0.0,0.0
27307,0.9992726714890944,0.0,0.0
27308,0.9992726714890944,0.0,-0.0
27309,0.9992726714890944,0.0,0.0
27310,0.9992726714890944,0.0,-0.0
27311,0.9992726714890944,0.0,-0.0
27312,0.9992726714890944,0.0,-0.0
27313,0.9992726714890944,0.0,0.0
27314,0.9992726714890944,0.0,-0.0
27315,0.9992726714890944,0.0,0.0
27316,0.9992726714890944,0.0,0.0
27317,0.9992726714890944,0.0,-0.0
27318,0.9992726714890944,0.0,0.0
27319,0.9992726714890944,0.0,0.0
27320,0.9992726714890944,0.0,-0.0
27321,1.0004565473521694,0.41706734317749133,0.0011840363087473505
27322,1.000143652975854,0.0,-0.0003128005073831185
27323,0.9994170283360003,0.41500825852829476,-0.000726784316804578
27324,0.99989671447349,0.41500825852829476,0.00047985079722401666
27325,1.0001325383422632,0.41500825852829476,0.00023582042066042712
27326,0.9998212893365904,0.0,-0.00031125619389622106
27327,1.0009445890518593,0.4789446707720327,0.0011228698424210883
27328,1.0005851058129445,0.0,-0.00035920850307902453
27329,1.0005851058129445,0.0,0.0
27330,1.0005851058129445,0.0,0.0
27331,1.0005851058129445,0.0,0.0
27332,1.0005851058129445,0.0,-0.0
27333,1.0005851058129445,0.0,0.0
27334,1.0005851058129445,0.0,0.0
27335,1.0005851058129445,0.0,0.0
27336,1.0005851058129445,0.0,0.0
27337,1.0005851058129445,0.0,-0.0
27338,1.0005851058129445,0.0,-0.0
27339,1.0005851058129445,0.0,0.0
27340,1.0005851058129445,0.0,-0.0
27341,1.0005851058129445,0.0,0.0
27342,1.0005851058129445,0.0,0.0
27343,1.0005851058129445,0.0,0.0
27344,1.0005851058129445,0.0,0.0
27345,1.0005851058129445,0.0,0.0
27346,1.0005851058129445,0.0,0.0
27347,1.0005851058129445,0.0,-0.0
27348,1.0005851058129445,0.0,0.0
27349,1.0005851058129445,0.0,0.0
27350,1.0005851058129445,0.0,-0.0
27351,1.0005851058129445,0.0,-0.0
27352,1.0005851058129445,0.0,0.0
27353,1.0005851058129445,0.0,-0.0
27354,1.0005851058129445,0.0,0.0
27355,1.0005851058129445,0.0,0.0
27356,1.0005851058129445,0.0,0.0
27357,1.0005851058129445,0.0,0.0
27358,1.0005851058129445,0.0,0.0
27359,1.0005851058129445,0.0,-0.0
27360,1.0036797879082913,0.4443897700516839,0.003088099346921843
27361,1.0033453248757531,0.0,-0.00033329232753876294
27362,1.0033453248757531,0.0,0.0
27363,1.0033453248757531,0.0,-0.0
27364,1.0033453248757531,0.0,0.0
27365,1.0033453248757531,0.0,0.0
27366,1.0033453248757531,0.0,-0.0
27367,1.0033453248757531,0.0,-0.0
27368,1.0059220751696794,0.47413439844683875,0.00256486688279805
27369,1.005564432069038,0.0,-0.0003556007988351291
27370,1.005564432069038,0.0,0.0
27371,1.005564432069038,0.0,0.0
27372,1.0070572476777833,0.4376211319278119,0.0014834540415909743
27373,1.0067267697653106,0.0,-0.0003282158489458589
27374,1.0067267697653106,0.0,-0.0
27375,1.0067267697653106,0.0,-0.0
27376,1.005016654358038,0.430224002733304,-0.0017001331270015225
27377,1.0036327143922519,0.430224002733304,-0.00137798085251311
27378,1.0044444884485657,0.430224002733304,0.0008085088555220304
27379,1.0044335660088561,0.430224002733304,-1.0874168977584356e-05
27380,1.0083589286011534,0.430224002733304,0.0039004195209146443
27381,1.0080336159271301,0.0,-0.00032266800204997805
27382,1.0080336159271301,0.0,0.0
27383,1.0080336159271301,0.0,0.0
27384,1.0080336159271301,0.0,-0.0
27385,1.0080336159271301,0.0,-0.0
27386,1.0080336159271301,0.0,0.0
27387,1.0080336159271301,0.0,-0.0
27388,1.0080336159271301,0.0,-0.0
27389,1.0080336159271301,0.0,-0.0
27390,1.0084352985925427,0.48145239109656945,0.0003984020461046669
27391,1.0080712291379594,0.0,-0.0003610892933224271
27392,1.0080712291379594,0.0,-0.0
27393,1.0080712291379594,0.0,0.0
27394,1.0080712291379594,0.0,-0.0
27395,1.0074746153042609,0.43068823667476913,-0.00059201218644429
27396,1.0071783359967066,0.43068823667476913,-0.0002941244143304144
27397,1.0074530746378767,0.43068823667476913,0.0002727433330216561
27398,1.0078109214075983,0.43068823667476913,0.0003551363733831029
27399,1.007485434747675,0.0,-0.00032301617750607687
27400,1.007203019980623,0.4502301495929973,-0.00028035577236644905
27401,1.0070784760788742,0.4502301495929973,-0.00012366087078816452
27402,1.0055807297002632,0.4502301495929973,-0.0014883261416375917
27403,1.005023932245999,0.4502301495929973,-0.0005538607156703717
27404,1.00542023279548,0.4502301495929973,0.00039424179144598593
27405,1.005080787233079,0.0,-0.000337672612194748
27406,1.005080787233079,0.0,0.0
27407,1.0001626651549784,0.44996278717517246,-0.004905271660423002
27408,0.9998251951162096,0.0,-0.00033747209038137937
27409,0.9998251951162096,0.0,0.0
27410,0.9998251951162096,0.0,-0.0
27411,0.9998251951162096,0.0,0.0
27412,0.9998251951162096,0.0,0.0
27413,0.9998251951162096,0.0,0.0
27414,0.9998251951162096,0.0,0.0
27415,0.9998251951162096,0.0,0.0
27416,0.9998251951162096,0.0,-0.0
27417,0.9998251951162096,0.0,-0.0
27418,0.9997907635530112,0.40115700076016014,-3.443817604320239e-05
27419,0.9994900040016339,0.0,-0.0003008677505701201
27420,0.9994900040016339,0.0,-0.0
27421,0.9994900040016339,0.0,0.0
27422,0.9994900040016339,0.0,0.0
27423,0.9994900040016339,0.0,0.0
27424,0.9994900040016339,0.0,-0.0
27425,0.9994900040016339,0.0,0.0
27426,0.9994900040016339,0.0,0.0
27427,0.9994900040016339,0.0,0.0
27428,0.9994900040016339,0.0,-0.0
27429,0.9994900040016339,0.0,0.0
27430,0.9994900040016339,0.0,-0.0
27431,0.9994900040016339,0.0,0.0
27432,0.9994900040016339,0.0,0.0
27433,0.9994900040016339,0.0,-0.0
27434,0.9994900040016339,0.0,0.0
27435,0.9994900040016339,0.0,0.0
27436,0.9994900040016339,0.0,-0.0
27437,0.9994900040016339,0.0,-0.0
27438,0.9994900040016339,0.0,0.0
27439,0.9994900040016339,0.0,0.0
27440,0.9994900040016339,0.0,0.0
27441,0.9994900040016339,0.0,-0.0
27442,0.9994900040016339,0.0,0.0
27443,0.9994900040016339,0.0,-0.0
27444,0.9994900040016339,0.0,0.0
27445,0.9994900040016339,0.0,-0.0
27446,0.9994900040016339,0.0,0.0
27447,0.9994900040016339,0.0,0.0
27448,0.9994900040016339,0.0,0.0
27449,0.9994900040016339,0.0,0.0
27450,0.9994900040016339,0.0,-0.0
27451,0.9994900040016339,0.0,0.0
27452,0.9994900040016339,0.0,0.0
27453,0.9994900040016339,0.0,-0.0
27454,0.9994900040016339,0.0,-0.0
27455,0.9994900040016339,0.0,-0.0
27456,0.9994900040016339,0.0,-0.0
27457,0.9994900040016339,0.0,0.0
27458,0.9994900040016339,0.0,-0.0
27459,0.9994900040016339,0.0,0.0
27460,0.9994900040016339,0.0,-0.0
27461,0.9994900040016339,0.0,-0.0
27462,0.9994900040016339,0.0,-0.0
27463,0.9994900040016339,0.0,0.0
27464,0.9994900040016339,0.0,0.0
27465,0.9994900040016339,0.0,-0.0
27466,0.9994900040016339,0.0,-0.0
27467,0.9994900040016339,0.0,-0.0
27468,0.9994900040016339,0.0,0.0
27469,0.9994900040016339,0.0,-0.0
27470,0.9994900040016339,0.0,0.0
27471,0.9994900040016339,0.0,0.0
27472,0.9994900040016339,0.0,0.0
27473,0.9994900040016339,0.0,-0.0
27474,0.9994900040016339,0.0,-0.0
27475,0.9994900040016339,0.0,-0.0
27476,0.9994900040016339,0.0,0.0
27477,0.9994900040016339,0.0,0.0
27478,0.9994900040016339,0.0,-0.0
27479,0.9994900040016339,0.0,0.0
27480,0.9994900040016339,0.0,-0.0
27481,0.9994900040016339,0.0,-0.0
27482,0.9994900040016339,0.0,-0.0
27483,0.9994900040016339,0.0,-0.0
27484,0.9994900040016339,0.0,0.0
27485,0.9994900040016339,0.0,0.0
27486,0.9994900040016339,0.0,-0.0
27487,0.9994900040016339,0.0,0.0
27488,0.9994900040016339,0.0,0.0
27489,0.9994900040016339,0.0,0.0
27490,0.9994900040016339,0.0,-0.0
27491,0.9994900040016339,0.0,-0.0
27492,0.9994900040016339,0.0,-0.0
27493,0.9994900040016339,0.0,-0.0
27494,0.9994900040016339,0.0,-0.0
27495,0.9982224632309852,0.4374136929599428,-0.0012689923715622294
27496,0.9978950398107015,0.0,-0.0003280602697199571
27497,0.9958150543886066,0.5082066285256152,-0.002086548272770147
27498,0.9954355668564112,0.0,-0.00038115497139421136
27499,0.9954355668564112,0.0,-0.0
27500,0.9954355668564112,0.0,0.0
27501,0.9954355668564112,0.0,-0.0
27502,0.9954355668564112,0.0,0.0
27503,0.9954355668564112,0.0,-0.0
27504,0.9954355668564112,0.0,-0.0
27505,0.9954355668564112,0.0,0.0
27506,0.9954355668564112,0.0,0.0
27507,0.9954355668564112,0.0,-0.0
27508,0.9954355668564112,0.0,-0.0
27509,0.9954355668564112,0.0,0.0
27510,0.9954355668564112,0.0,-0.0
27511,0.9954355668564112,0.0,0.0
27512,0.9954355668564112,0.0,0.0
27513,0.9954355668564112,0.0,0.0
27514,0.9954355668564112,0.0,-0.0
27515,0.9954355668564112,0.0,-0.0
27516,0.9954355668564112,0.0,0.0
27517,0.9954355668564112,0.0,0.0
27518,0.9954355668564112,0.0,-0.0
27519,0.9954355668564112,0.0,0.0
27520,0.9954355668564112,0.0,0.0
27521,0.9954355668564112,0.0,0.0
27522,0.9954355668564112,0.0,0.0
27523,0.9954355668564112,0.0,0.0
27524,0.9954355668564112,0.0,-0.0
27525,0.9954355668564112,0.0,-0.0
27526,0.9954355668564112,0.0,-0.0
27527,0.9954355668564112,0.0,-0.0
27528,0.9954355668564112,0.0,0.0
27529,0.9954355668564112,0.0,0.0
27530,0.9954355668564112,0.0,-0.0
27531,0.9954355668564112,0.0,0.0
27532,0.9954355668564112,0.0,0.0
27533,0.9954355668564112,0.0,-0.0
27534,0.9954355668564112,0.0,0.0
27535,0.9954355668564112,0.0,-0.0
27536,0.9954355668564112,0.0,-0.0
27537,0.9954355668564112,0.0,-0.0
27538,0.9954355668564112,0.0,0.0
27539,0.9954355668564112,0.0,-0.0
27540,0.9954355668564112,0.0,-0.0
27541,0.9954355668564112,0.0,0.0
27542,0.9961314759169602,0.44020226273463986,0.0006988557994043519
27543,0.9958026557029629,0.0,-0.0003301516970509799
27544,0.9960317052416026,0.44246925958588645,0.00022998854135712474
27545,0.9927160380604516,0.44246925958588645,-0.003334430185427303
27546,0.9930832853923037,0.44246925958588645,0.0003698735634580002
27547,0.9935215502037494,0.44246925958588645,0.0004412199252742869
27548,0.9931919028453072,0.0,-0.00033185194468941483
27549,0.9931919028453072,0.0,0.0
27550,0.9907073085523145,0.4862284083837081,-0.002504759896783341
27551,0.9903460918906348,0.0,-0.0003646713062877811
27552,0.9903460918906348,0.0,0.0
27553,0.9903460918906348,0.0,-0.0
27554,0.9903460918906348,0.0,0.0
27555,0.9903460918906348,0.0,0.0
27556,0.9903460918906348,0.0,-0.0
27557,0.9903460918906348,0.0,-0.0
27558,0.9898350859920992,0.45308542721606837,-0.0005161203586689201
27559,0.9890173400765344,0.45308542721606837,-0.0008264850388444934
27560,0.9872743273067871,0.45308542721606837,-0.0017639230589812792
27561,0.9868879354516795,0.45308542721606837,-0.0003914489374361303
27562,0.9881650815432067,0.45308542721606837,0.0012932779611960607
27563,0.9878293461916373,0.0,-0.00033981407041205127
27564,0.989504643317951,0.499553494210617,0.0016945013195172633
27565,0.9891339798830369,0.0,-0.0003746651206579628
27566,0.9891339798830369,0.0,0.0
27567,0.9891339798830369,0.0,0.0
27568,0.9891339798830369,0.0,-0.0
27569,0.9891339798830369,0.0,0.0
27570,0.9891339798830369,0.0,-0.0
27571,0.9891339798830369,0.0,0.0
27572,0.9891339798830369,0.0,-0.0
27573,0.9891339798830369,0.0,0.0
27574,0.9891339798830369,0.0,-0.0
27575,0.9891339798830369,0.0,0.0
27576,0.9891339798830369,0.0,-0.0
27577,0.9891339798830369,0.0,-0.0
27578,0.9891339798830369,0.0,0.0
27579,0.9891339798830369,0.0,0.0
27580,0.9891339798830369,0.0,-0.0
27581,0.9891339798830369,0.0,0.0
27582,0.9891339798830369,0.0,-0.0
27583,0.9891339798830369,0.0,0.0
27584,0.9891339798830369,0.0,-0.0
27585,0.9891339798830369,0.0,0.0
27586,0.9891339798830369,0.0,-0.0
27587,0.9891339798830369,0.0,0.0
27588,0.9891339798830369,0.0,-0.0
27589,0.9891339798830369,0.0,0.0
27590,0.9891339798830369,0.0,-0.0
27591,0.9891339798830369,0.0,0.0
27592,0.9891339798830369,0.0,0.0
27593,0.9891339798830369,0.0,-0.0
27594,0.9891339798830369,0.0,-0.0
27595,0.9891339798830369,0.0,0.0
27596,0.9891339798830369,0.0,-0.0
27597,0.9891339798830369,0.0,0.0
27598,0.9891339798830369,0.0,0.0
27599,0.9891339798830369,0.0,-0.0
27600,0.9891339798830369,0.0,0.0
27601,0.9891339798830369,0.0,-0.0
27602,0.9891339798830369,0.0,-0.0
27603,0.9891339798830369,0.0,0.0
27604,0.9891339798830369,0.0,0.0
27605,0.9891339798830369,0.0,0.0
27606,0.9891339798830369,0.0,0.0
27607,0.9891339798830369,0.0,0.0
27608,0.9891339798830369,0.0,-0.0
27609,0.9891339798830369,0.0,0.0
27610,0.9891339798830369,0.0,-0.0
27611,0.9891339798830369,0.0,-0.0
27612,0.9891339798830369,0.0,-0.0
27613,0.9891339798830369,0.0,0.0
27614,0.9891339798830369,0.0,-0.0
27615,0.9891339798830369,0.0,0.0
27616,0.9891339798830369,0.0,-0.0
27617,0.9891339798830369,0.0,-0.0
27618,0.9891339798830369,0.0,-0.0
27619,0.9891339798830369,0.0,-0.0
27620,0.9891339798830369,0.0,0.0
27621,0.9891339798830369,0.0,-0.0
27622,0.9891339798830369,0.0,0.0
27623,0.9891339798830369,0.0,-0.0
27624,0.9891339798830369,0.0,0.0
27625,0.9891339798830369,0.0,0.0
27626,0.9891339798830369,0.0,0.0
27627,0.9891339798830369,0.0,0.0
27628,0.9891339798830369,0.0,0.0
27629,0.9891339798830369,0.0,0.0
27630,0.9891339798830369,0.0,-0.0
27631,0.9891339798830369,0.0,0.0
27632,0.9891339798830369,0.0,0.0
27633,0.9891339798830369,0.0,-0.0
27634,0.9891339798830369,0.0,0.0
27635,0.9891339798830369,0.0,0.0
27636,0.9891339798830369,0.0,0.0
27637,0.9891339798830369,0.0,-0.0
27638,0.9891339798830369,0.0,0.0
27639,0.9891339798830369,0.0,0.0
27640,0.9891339798830369,0.0,0.0
27641,0.9891339798830369,0.0,-0.0
27642,0.9891339798830369,0.0,0.0
27643,0.9891339798830369,0.0,0.0
27644,0.9891339798830369,0.0,-0.0
27645,0.9891339798830369,0.0,-0.0
27646,0.9891339798830369,0.0,0.0
27647,0.9891339798830369,0.0,0.0
27648,0.9891339798830369,0.0,-0.0
27649,0.9891339798830369,0.0,-0.0
27650,0.9891339798830369,0.0,0.0
27651,0.9891339798830369,0.0,-0.0
27652,0.9891339798830369,0.0,0.0
27653,0.9891339798830369,0.0,0.0
27654,0.9891339798830369,0.0,-0.0
27655,0.9891339798830369,0.0,-0.0
27656,0.9891339798830369,0.0,0.0
27657,0.9891339798830369,0.0,0.0
27658,0.9891339798830369,0.0,-0.0
27659,0.9891339798830369,0.0,-0.0
27660,0.9899519584957783,0.4278919477316411,0.0008266226781328558
27661,0.9896343151136354,0.0,-0.00032091896079873084
27662,0.9896343151136354,0.0,0.0
27663,0.9896343151136354,0.0,-0.0
27664,0.9896343151136354,0.0,0.0
27665,0.9896343151136354,0.0,0.0
27666,0.9896343151136354,0.0,0.0
27667,0.9896343151136354,0.0,-0.0
27668,0.9896343151136354,0.0,-0.0
27669,0.9896343151136354,0.0,-0.0
27670,0.9896343151136354,0.0,0.0
27671,0.9896343151136354,0.0,0.0
27672,0.9896343151136354,0.0,0.0
27673,0.9896343151136354,0.0,-0.0
27674,0.9896343151136354,0.0,0.0
27675,0.9896343151136354,0.0,-0.0
27676,0.9896343151136354,0.0,-0.0
27677,0.9896343151136354,0.0,-0.0
27678,0.9896343151136354,0.0,-0.0
27679,0.9896343151136354,0.0,0.0
27680,0.9896343151136354,0.0,0.0
27681,0.9896343151136354,0.0,0.0
27682,0.9896343151136354,0.0,-0.0
27683,0.9896343151136354,0.0,0.0
27684,0.9896343151136354,0.0,0.0
27685,0.9896343151136354,0.0,-0.0
27686,0.9896343151136354,0.0,0.0
27687,0.9896343151136354,0.0,0.0
27688,0.9896343151136354,0.0,0.0
27689,0.9896343151136354,0.0,-0.0
27690,0.9896343151136354,0.0,0.0
27691,0.9896343151136354,0.0,-0.0
27692,0.9896343151136354,0.0,0.0
27693,0.9896343151136354,0.0,0.0
27694,0.9896343151136354,0.0,-0.0
27695,0.9896343151136354,0.0,0.0
27696,0.9896343151136354,0.0,-0.0
27697,0.9896343151136354,0.0,-0.0
27698,0.9896343151136354,0.0,-0.0
27699,0.9896343151136354,0.0,-0.0
27700,0.9896343151136354,0.0,-0.0
27701,0.9896343151136354,0.0,0.0
27702,0.9896343151136354,0.0,0.0
27703,0.9896343151136354,0.0,-0.0
27704,0.9896343151136354,0.0,-0.0
27705,0.9896343151136354,0.0,-0.0
27706,0.9896343151136354,0.0,0.0
27707,0.9896343151136354,0.0,-0.0
27708,0.9896343151136354,0.0,-0.0
27709,0.9896343151136354,0.0,0.0
27710,0.9896343151136354,0.0,0.0
27711,0.9896343151136354,0.0,-0.0
27712,0.991745172195732,0.6231135637468411,0.0021306951991779738
27713,0.9912818030770773,0.0,-0.0004673351728101309
27714,0.9912818030770773,0.0,0.0
27715,0.9912818030770773,0.0,0.0
27716,0.9912818030770773,0.0,-0.0
27717,0.9897392287794052,0.5547934225262529,-0.0015573530867563244
27718,0.9893274888362181,0.0,-0.00041609506689468966
27719,0.9893274888362181,0.0,0.0
27720,0.9893274888362181,0.0,-0.0
27721,0.9832735321398651,0.517633483364952,-0.00613806404770674
27722,0.9828918747514933,0.0,-0.000388225112523714
27723,0.9828918747514933,0.0,0.0
27724,0.9828918747514933,0.0,0.0
27725,0.9828918747514933,0.0,-0.0
27726,0.9869881378485056,0.4344170185742362,0.004158902039768047
27727,0.9866666168960058,0.0,-0.00032581276393067716
27728,0.9866666168960058,0.0,-0.0
27729,0.9857141872655896,0.40465567510225636,-0.0009657665522140583
27730,0.9854150765267777,0.0,-0.00030349175632669227
27731,0.9854150765267777,0.0,-0.0
27732,0.9856530172413017,0.4329051897073492,0.0002414332781622449
27733,0.9853330484578567,0.0,-0.0003246788922805119
27734,0.9853330484578567,0.0,-0.0
27735,0.9847838893732772,0.45545316742282677,-0.0005574888355682987
27736,0.9843457858427475,0.45545316742282677,-0.00044497174896360056
27737,0.9840096007102341,0.0,-0.0003415898755671201
27738,0.9840096007102341,0.0,-0.0
27739,0.9829041444996006,0.48650201849814145,-0.0011240516567849487
27740,0.9833818738592089,0.48650201849814145,0.00048592052686937114
27741,0.9830231263625169,0.0,-0.0003648765138736061
27742,0.9846166482115222,0.4874113118381873,0.0016197296049650623
27743,0.9842567790230252,0.0,-0.0003655584838786405
27744,0.9841722464855227,0.5343751429231955,-8.588832663928176e-05
27745,0.9837778876279829,0.0,-0.00040078135719239666
27746,0.9837778876279829,0.0,0.0
27747,0.9837778876279829,0.0,-0.0
27748,0.985424219838807,0.4774367228576265,0.0016720808779931865
27749,0.9850714247239721,0.0,-0.0003580775421432199
27750,0.9850714247239721,0.0,-0.0
27751,0.9850714247239721,0.0,0.0
27752,0.9850714247239721,0.0,-0.0
27753,0.9868514692665081,0.43628595473453635,0.001805390090510568
27754,0.98652861001491,0.0,-0.0003272144660509023
27755,0.9866112882065066,0.42064946997622676,8.380367932299908e-05
27756,0.986699933651677,0.42064946997622676,8.984436337068981e-05
27757,0.9863886916475905,0.0,-0.0003154871024821701
